rate,term,payment
0.0376209858,15.0000000000,727.8228000000
0.0480593316,30.0000000000,525.0240000000
0.0711508115,30.0000000000,673.0492000000
0.1405090795,30.0000000000,1188.9023000000
0.0697721433,15.0000000000,897.5549000000
0.0384180380,15.0000000000,731.7854000000
0.0848558106,30.0000000000,767.8918000000
0.0552278801,30.0000000000,569.2196000000
0.0265371341,15.0000000000,674.0493000000
0.0571058371,30.0000000000,581.0713000000
0.0501089912,30.0000000000,537.4879000000
0.0453165718,30.0000000000,508.5680000000
0.0557457882,15.0000000000,821.0464000000
0.0710597842,15.0000000000,904.7636000000
0.1132224378,30.0000000000,976.7513000000
0.0602698579,30.0000000000,601.2866000000
0.0731700770,15.0000000000,916.6441000000
0.0456348165,15.0000000000,768.2417000000
0.1086021047,30.0000000000,941.7756000000
0.0602518664,15.0000000000,845.2182000000
0.0708456259,15.0000000000,903.5626000000
0.0752971983,15.0000000000,928.7020000000
0.0757817718,30.0000000000,704.5755000000
0.1005259378,30.0000000000,881.4606000000
0.0568479213,30.0000000000,579.4371000000
0.0782911532,15.0000000000,945.8131000000
0.0622135501,30.0000000000,613.8554000000
0.0825700608,30.0000000000,751.7592000000
0.0469760157,30.0000000000,518.4937000000
0.0733751203,15.0000000000,917.8029000000
0.0922562045,15.0000000000,1027.7320000000
0.1068600735,30.0000000000,928.6743000000
0.0608967754,30.0000000000,605.3282000000
0.0407307080,30.0000000000,481.6375000000
0.0696996930,15.0000000000,897.1502000000
0.0779568146,15.0000000000,943.8943000000
0.0867654503,30.0000000000,781.4600000000
0.1051067586,15.0000000000,1106.0609000000
0.0394810351,30.0000000000,474.4282000000
0.0823491485,15.0000000000,969.2630000000
0.0992864993,30.0000000000,872.3036000000
0.0945607276,30.0000000000,837.6511000000
0.0436718409,15.0000000000,758.2229000000
0.1204735292,15.0000000000,1203.2162000000
0.0465995165,15.0000000000,773.1933000000
0.1148634745,30.0000000000,989.2499000000
0.0974842214,30.0000000000,859.0385000000
0.0361458029,15.0000000000,720.5226000000
0.0918760266,15.0000000000,1025.4570000000
0.0557895401,15.0000000000,821.2792000000
0.0841989164,30.0000000000,763.2434000000
0.0623845233,30.0000000000,614.9664000000
0.0427024697,30.0000000000,493.1259000000
0.1184136368,15.0000000000,1189.9811000000
0.0766376065,30.0000000000,710.4620000000
0.0693428701,30.0000000000,660.8951000000
0.0452760023,15.0000000000,766.4046000000
0.0642033418,15.0000000000,866.7338000000
0.0562545479,15.0000000000,823.7560000000
0.1152990902,15.0000000000,1170.0919000000
0.1058078139,30.0000000000,920.7842000000
0.0503331183,30.0000000000,538.8593000000
0.0704588053,30.0000000000,668.3867000000
0.0831763275,15.0000000000,974.0790000000
0.0772640776,15.0000000000,939.9249000000
0.0788924894,15.0000000000,949.2694000000
0.0636447421,15.0000000000,863.6743000000
0.0749315820,30.0000000000,698.7461000000
0.0909125575,30.0000000000,811.1974000000
0.0744792007,15.0000000000,924.0553000000
0.0588223616,30.0000000000,592.0003000000
0.1178934028,30.0000000000,1012.4260000000
0.0049764224,15.0000000000,576.6637000000
0.0816807027,15.0000000000,965.3800000000
0.0468589205,30.0000000000,517.7902000000
0.0811160489,15.0000000000,962.1062000000
0.0657893034,15.0000000000,875.4523000000
0.0953445989,30.0000000000,843.3696000000
0.0568282290,30.0000000000,579.3124000000
0.0628280904,30.0000000000,617.8526000000
0.0679551750,15.0000000000,887.4350000000
0.0857432595,15.0000000000,989.1012000000
0.0919849843,30.0000000000,818.9460000000
0.0960435869,15.0000000000,1050.5310000000
0.0671023067,15.0000000000,882.7060000000
0.0903925997,15.0000000000,1016.6034000000
0.0501044839,30.0000000000,537.4604000000
0.0738401838,30.0000000000,691.2899000000
0.0640060320,30.0000000000,625.5454000000
0.1357733167,15.0000000000,1303.4654000000
0.0672742035,15.0000000000,883.6581000000
0.0419516244,30.0000000000,488.7349000000
0.0970448975,15.0000000000,1056.5991000000
0.0526685960,30.0000000000,553.2484000000
0.0755897750,30.0000000000,703.2574000000
0.0710152519,30.0000000000,672.1348000000
0.0780234630,30.0000000000,720.0329000000
0.1040555098,30.0000000000,907.6855000000
0.0580831168,15.0000000000,833.5358000000
0.0781393344,30.0000000000,720.8353000000
0.0962501370,15.0000000000,1051.7814000000
0.0848653995,30.0000000000,767.9598000000
0.0934335132,15.0000000000,1034.7930000000
0.0782294420,15.0000000000,945.4588000000
0.0648243354,30.0000000000,630.9132000000
0.0728142586,30.0000000000,684.3091000000
0.0771825217,30.0000000000,714.2196000000
0.0603370341,15.0000000000,845.6788000000
0.0435703877,15.0000000000,757.7072000000
0.0536006757,15.0000000000,809.6769000000
0.1168952432,30.0000000000,1004.7771000000
0.0369851563,30.0000000000,460.1990000000
0.0717039054,15.0000000000,908.3812000000
0.0317513775,15.0000000000,699.0360000000
0.0845667849,30.0000000000,765.8454000000
0.0688029222,15.0000000000,892.1490000000
0.0439768557,15.0000000000,759.7746000000
0.0544328343,30.0000000000,564.2356000000
0.0981291037,15.0000000000,1063.1885000000
0.0933521942,30.0000000000,828.8582000000
0.0442122311,15.0000000000,760.9734000000
0.0796364488,30.0000000000,731.2318000000
0.0988603238,15.0000000000,1067.6436000000
0.0840739635,15.0000000000,979.3189000000
0.0999216680,15.0000000000,1074.1260000000
0.0889025698,15.0000000000,1007.7486000000
0.0297049942,15.0000000000,689.1637000000
0.0557577308,15.0000000000,821.1099000000
0.0988784364,30.0000000000,869.2950000000
0.0855511648,15.0000000000,987.9730000000
0.0580006651,30.0000000000,586.7573000000
0.0338618807,15.0000000000,709.3066000000
0.0692826361,30.0000000000,660.4917000000
0.0222503108,30.0000000000,380.9738000000
0.0652387457,15.0000000000,872.4204000000
0.0652842963,30.0000000000,633.9389000000
0.0779923841,30.0000000000,719.8178000000
0.0725358459,30.0000000000,682.4194000000
0.0505199826,30.0000000000,540.0040000000
0.0658228101,30.0000000000,637.4889000000
0.0735630566,30.0000000000,689.4015000000
0.0686339873,15.0000000000,891.2086000000
0.0881974089,30.0000000000,791.6866000000
0.0584095842,15.0000000000,835.2886000000
0.0853536729,30.0000000000,771.4214000000
0.0497508948,30.0000000000,535.3002000000
0.0746004511,15.0000000000,924.7433000000
0.0800418869,30.0000000000,734.0566000000
0.1136094619,30.0000000000,979.6955000000
0.0876667994,30.0000000000,787.8920000000
0.0915693658,30.0000000000,815.9402000000
0.0781550028,15.0000000000,945.0315000000
0.0415628225,15.0000000000,747.5440000000
0.0591270450,15.0000000000,839.1479000000
0.0946015167,30.0000000000,837.9484000000
0.0635478672,15.0000000000,863.1443000000
0.0926612280,30.0000000000,823.8440000000
0.0776995663,15.0000000000,942.4192000000
0.0626271434,30.0000000000,616.5444000000
0.0774452703,30.0000000000,716.0341000000
0.0402072392,15.0000000000,740.7269000000
0.0843366049,30.0000000000,764.2169000000
0.0622572374,30.0000000000,614.1392000000
0.0814145550,30.0000000000,743.6495000000
0.0422711291,15.0000000000,751.1206000000
0.0873959319,15.0000000000,998.8342000000
0.0577951718,15.0000000000,831.9915000000
0.1006212853,30.0000000000,882.1661000000
0.0828954377,15.0000000000,972.4422000000
0.1186735590,15.0000000000,1191.6476000000
0.0859095655,30.0000000000,775.3689000000
0.0720163436,30.0000000000,678.8989000000
0.0758385569,30.0000000000,704.9655000000
0.0349874391,30.0000000000,448.9746000000
0.0585010123,30.0000000000,589.9474000000
0.0435287993,15.0000000000,757.4958000000
0.0364944183,15.0000000000,722.2438000000
0.0917020801,30.0000000000,816.8996000000
0.0706258246,30.0000000000,669.5108000000
0.0432110155,30.0000000000,496.1113000000
0.1154946994,30.0000000000,994.0677000000
0.0878695192,30.0000000000,789.3410000000
0.0781101155,15.0000000000,944.7739000000
0.0575828118,15.0000000000,830.8536000000
0.0534792187,30.0000000000,558.2843000000
0.0568916896,15.0000000000,827.1563000000
0.1100233755,30.0000000000,952.5000000000
0.0637972701,15.0000000000,864.5091000000
0.0877564337,15.0000000000,1000.9636000000
0.0358772023,30.0000000000,453.9556000000
0.1056373782,30.0000000000,919.5079000000
0.0789119798,30.0000000000,726.1940000000
0.0977183940,15.0000000000,1060.6901000000
0.1184291182,30.0000000000,1016.5367000000
0.0802335956,15.0000000000,957.0011000000
0.0850944257,15.0000000000,985.2931000000
0.0893580678,15.0000000000,1010.4514000000
0.0487059428,15.0000000000,784.0690000000
0.0566382805,30.0000000000,578.1102000000
0.0657186580,15.0000000000,875.0630000000
0.0828962788,30.0000000000,754.0543000000
0.0716790676,30.0000000000,676.6170000000
0.0654449351,15.0000000000,873.5552000000
0.0490382912,30.0000000000,530.9595000000
0.1133262136,30.0000000000,977.5405000000
0.0459330358,30.0000000000,512.2442000000
0.0682964740,15.0000000000,889.3312000000
0.0844982825,15.0000000000,981.8008000000
0.0732500184,15.0000000000,917.0958000000
0.0951204977,30.0000000000,841.7335000000
0.0830353998,15.0000000000,973.2576000000
0.0690929010,30.0000000000,659.2216000000
0.0888858894,15.0000000000,1007.6497000000
0.0802779553,30.0000000000,735.7032000000
0.0798267696,15.0000000000,954.6523000000
0.0455985343,15.0000000000,768.0558000000
0.0941884249,30.0000000000,834.9393000000
0.0989054113,15.0000000000,1067.9186000000
0.0965003319,15.0000000000,1053.2969000000
0.0617422629,15.0000000000,853.2985000000
0.0568548221,15.0000000000,826.9593000000
0.0461630927,15.0000000000,770.9509000000
0.0582679872,15.0000000000,834.5281000000
0.0681224834,30.0000000000,652.7413000000
0.0290436226,15.0000000000,685.9913000000
0.0483118182,15.0000000000,782.0275000000
0.0564769671,30.0000000000,577.0902000000
0.1085219442,15.0000000000,1127.3329000000
0.1000166719,30.0000000000,877.6948000000
0.0935409509,30.0000000000,830.2297000000
0.0537703133,15.0000000000,810.5727000000
0.0582197178,30.0000000000,588.1530000000
0.0530875626,30.0000000000,555.8485000000
0.0717863978,15.0000000000,908.8451000000
0.1052274070,30.0000000000,916.4399000000
0.0488869534,15.0000000000,785.0077000000
0.0604229599,30.0000000000,602.2725000000
0.0479965418,15.0000000000,780.3966000000
0.0779267004,15.0000000000,943.7215000000
0.0937291517,30.0000000000,831.5978000000
0.1006504560,15.0000000000,1078.5879000000
0.0916889694,15.0000000000,1024.3385000000
0.0629582172,30.0000000000,618.7005000000
0.0569751893,15.0000000000,827.6025000000
0.0766439613,30.0000000000,710.5058000000
0.0600298169,30.0000000000,599.7422000000
0.1020015681,15.0000000000,1086.8832000000
0.0720822480,30.0000000000,679.3451000000
0.0639434252,15.0000000000,865.3095000000
0.0709837136,15.0000000000,904.3369000000
0.0442020802,30.0000000000,501.9553000000
0.0504962900,15.0000000000,793.3813000000
0.0664070489,30.0000000000,641.3497000000
0.1031995274,15.0000000000,1094.2632000000
0.0570834297,15.0000000000,828.1811000000
0.0802645340,30.0000000000,735.6095000000
0.0815763406,15.0000000000,964.7745000000
0.0911149136,15.0000000000,1020.9097000000
0.1039425986,15.0000000000,1098.8526000000
0.0434916212,30.0000000000,497.7624000000
0.0628982910,30.0000000000,618.3099000000
0.0462181105,30.0000000000,513.9487000000
0.0859637654,15.0000000000,990.3970000000
0.0553040307,15.0000000000,818.6977000000
0.0642484146,30.0000000000,627.1333000000
0.0859214735,30.0000000000,775.4535000000
0.1021713843,30.0000000000,893.6594000000
0.0713211944,15.0000000000,906.2309000000
0.0980645093,30.0000000000,863.3030000000
0.0758555987,30.0000000000,705.0825000000
0.0687325906,15.0000000000,891.7574000000
0.0684706814,30.0000000000,655.0635000000
0.0792710565,30.0000000000,728.6893000000
0.0426003048,30.0000000000,492.5273000000
0.1102949409,15.0000000000,1138.4497000000
0.0758778800,15.0000000000,932.0081000000
0.0702318824,30.0000000000,666.8605000000
0.0928166757,30.0000000000,824.9713000000
0.0627030581,15.0000000000,858.5300000000
0.0839483358,30.0000000000,761.4727000000
0.0829924525,30.0000000000,754.7314000000
0.0387988049,30.0000000000,470.5163000000
0.1021293167,15.0000000000,1087.6691000000
0.1040491826,15.0000000000,1099.5117000000
0.0829657098,15.0000000000,972.8516000000
0.0749528721,30.0000000000,698.8918000000
0.0620141710,30.0000000000,612.5609000000
0.0733272559,15.0000000000,917.5323000000
0.0554722121,15.0000000000,819.5914000000
0.0837290151,30.0000000000,759.9241000000
0.0266840227,15.0000000000,674.7456000000
0.0329731060,15.0000000000,704.9704000000
0.0814267147,15.0000000000,963.9067000000
0.0773948931,15.0000000000,940.6738000000
0.0706252509,15.0000000000,902.3275000000
0.0595652139,15.0000000000,841.5097000000
0.0755690086,15.0000000000,930.2488000000
0.0793097700,30.0000000000,728.9586000000
0.0575359503,30.0000000000,583.8013000000
0.0909433332,30.0000000000,811.4195000000
0.0562411291,30.0000000000,575.6004000000
0.0641134393,15.0000000000,866.2410000000
0.0926662405,30.0000000000,823.8804000000
0.0448387436,15.0000000000,764.1694000000
0.0782092793,30.0000000000,721.3198000000
0.0601136450,15.0000000000,844.4709000000
0.0792067503,30.0000000000,728.2422000000
0.0469774003,30.0000000000,518.5020000000
0.1039324914,15.0000000000,1098.7901000000
0.0689061713,15.0000000000,892.7241000000
0.0170212965,30.0000000000,354.9024000000
0.0589934200,30.0000000000,593.0944000000
0.1011254118,15.0000000000,1081.5005000000
0.0572041207,30.0000000000,581.6946000000
0.1109369677,15.0000000000,1142.4875000000
0.0863110477,15.0000000000,992.4396000000
0.0690721605,30.0000000000,659.0829000000
0.0637433313,15.0000000000,864.2139000000
0.0512501173,15.0000000000,797.3210000000
0.0504560156,15.0000000000,793.1711000000
0.0836425243,30.0000000000,759.3137000000
0.0395965136,30.0000000000,475.0921000000
0.0761780448,15.0000000000,933.7194000000
0.0615663762,30.0000000000,609.6580000000
0.0953237007,30.0000000000,843.2170000000
0.0803775647,15.0000000000,957.8330000000
0.0908100478,15.0000000000,1019.0910000000
0.0999904147,30.0000000000,877.5007000000
0.0684336798,30.0000000000,654.8166000000
0.0672718499,15.0000000000,883.6450000000
0.0747164328,30.0000000000,697.2738000000
0.0939619585,30.0000000000,833.2911000000
0.0694901680,30.0000000000,661.8820000000
0.0933396805,15.0000000000,1034.2294000000
0.0695974176,15.0000000000,896.5790000000
0.0577331999,30.0000000000,585.0551000000
0.0889020178,15.0000000000,1007.7453000000
0.0727100389,30.0000000000,683.6015000000
0.0626399605,30.0000000000,616.6278000000
0.0806235850,30.0000000000,738.1164000000
0.1045033079,15.0000000000,1102.3217000000
0.0613683326,15.0000000000,851.2672000000
0.0804642987,15.0000000000,958.3344000000
0.0406274267,15.0000000000,742.8360000000
0.0668227485,15.0000000000,881.1589000000
0.0420093140,30.0000000000,489.0715000000
0.1021010056,15.0000000000,1087.4949000000
0.0482817630,15.0000000000,781.8719000000
0.0748988506,30.0000000000,698.5220000000
0.0928239188,15.0000000000,1031.1340000000
0.0546184332,15.0000000000,815.0601000000
0.0713383356,30.0000000000,674.3149000000
0.0976087382,15.0000000000,1060.0235000000
0.0468604804,15.0000000000,774.5360000000
0.0782190601,15.0000000000,945.3992000000
0.0510438947,15.0000000000,796.2422000000
0.0430969817,30.0000000000,495.4411000000
0.0826810982,15.0000000000,971.1942000000
0.0638914199,15.0000000000,865.0247000000
0.1028630385,15.0000000000,1092.1879000000
0.0751690816,30.0000000000,700.3727000000
0.1120113943,30.0000000000,967.5527000000
0.0688865191,30.0000000000,657.8413000000
0.0452050922,15.0000000000,766.0419000000
0.0884428071,30.0000000000,793.4436000000
0.0588659578,30.0000000000,592.2791000000
0.0740260926,15.0000000000,921.4866000000
0.0321428496,30.0000000000,433.2486000000
0.0916240440,15.0000000000,1023.9504000000
0.0777568653,15.0000000000,942.7477000000
0.0489830440,30.0000000000,530.6237000000
0.0701606932,30.0000000000,666.3821000000
0.0928514580,15.0000000000,1031.2992000000
0.0725803462,15.0000000000,913.3158000000
0.0760484541,15.0000000000,932.9804000000
0.0510417056,15.0000000000,796.2307000000
0.0857002944,15.0000000000,988.8488000000
0.0619099699,15.0000000000,854.2104000000
0.0650311589,30.0000000000,632.2730000000
0.0373004279,15.0000000000,726.2327000000
0.0895504174,30.0000000000,801.3898000000
0.0831955280,15.0000000000,974.1909000000
0.0620505502,15.0000000000,854.9752000000
0.0987023040,30.0000000000,867.9973000000
0.0625719918,15.0000000000,857.8153000000
0.0801588472,30.0000000000,734.8722000000
0.0900442678,30.0000000000,804.9412000000
0.0397043627,30.0000000000,475.7125000000
0.0838480192,30.0000000000,760.7642000000
0.0739495471,30.0000000000,692.0357000000
0.0632587706,30.0000000000,620.6606000000
0.0430132937,30.0000000000,494.9495000000
0.0648141434,15.0000000000,870.0860000000
0.0452017790,30.0000000000,507.8849000000
0.0699634569,15.0000000000,898.6240000000
0.0807705751,15.0000000000,960.1059000000
0.0844626287,30.0000000000,765.1083000000
0.0697717254,30.0000000000,663.7701000000
0.1018699892,30.0000000000,891.4214000000
0.0966042135,30.0000000000,852.5835000000
0.0930320269,30.0000000000,826.5337000000
0.0538644666,30.0000000000,560.6851000000
0.0318303632,30.0000000000,431.5396000000
0.0610415278,30.0000000000,606.2631000000
0.0634826958,30.0000000000,622.1227000000
0.0319526172,30.0000000000,432.2077000000
